iteration;mean_deviation;median_deviation;count_below_threshold
63;1043.83537433;0.125937101029;4
64;2.44554483844;0.0277576457525;5
65;794.174051595;0.437065262487;3
66;239.882179482;0.125916280166;3
67;794.295203543;0.571470771705;1
68;240.079866205;0.945840070705;0
69;1041.90614964;0.844531819475;3
70;1565.25387084;0.385714485717;7
71;920.575044272;0.485562789618;3
72;1.27539709455;0.00258414154375;6
73;1568.2146386;0.757768780571;3
74;791.426018558;0.0429289577018;6
75;919.15337947;0.00925343794226;3
76;1.75286859405;0.0014121284204;9
77;640.892351964;0.185173098113;4
78;215.500682433;0.00778959579889;5
79;1566.31124589;0.668748927893;2
80;2.93444662997;0.0055332782718;4
81;220.110781297;0.854461771523;4
82;1568.44821106;0.339923492927;4
83;4.66170513275;0.19253494809;4
84;4.27897007251;0.01018433986;4
85;238.08773673;0.908204794434;5
86;14.3134599133;0.0105665519806;6
87;1043.58994217;0.832504701983;2
88;1041.65006344;0.0127773346852;4
89;640.786623112;0.00447603787823;6
90;963.005558223;0.0342184950474;3
91;5.20387488717;0.0303204642661;1
92;1565.11445557;0.0111607381687;3
93;639.60852143;0.894295281452;1
94;4.43286722287;0.0229586142888;4
95;916.588960605;0.809157944498;2
96;963.807263542;0.803674993877;0
97;1565.2331041;0.452686788438;4
98;2.99195450467;0.00695720831834;5
99;925.000739658;0.923819833531;3
100;2.05039488771;0.0293759177284;4
101;5.38089712567;0.433725103934;3
102;233.416385426;0.874688047893;6
103;1567.75633954;0.217064646253;3
104;920.928768832;0.904642139883;1
105;4.77467885366;0.908204794434;3
106;1041.3052294;0.199979603;3
107;958.618124899;0.913245571619;4
108;235.613345446;0.412793675379;0
109;960.355938245;0.33069096702;6
110;8.57887104501;0.411060556895;3
111;5.07046939333;0.0135145503688;3
112;13.8882428977;0.054850162429;3
113;963.540479753;0.887965884537;4
114;922.650326603;0.908356396756;1
115;12.5847400014;0.838038186712;1
116;919.197398576;0.752635545696;4
117;918.083646476;0.325703228134;3
118;922.657085865;0.068151767042;3
119;220.382540594;0.844531819475;5
120;961.076240144;0.599694070527;4
121;920.796449674;0.0444998239752;2
122;792.842877635;0.752635545696;3
123;12.3245171106;0.00437279788652;3
124;1570.11341692;0.968315114842;1
125;796.90069619;0.43376532983;2
126;919.725577954;0.199979603;5
127;916.996818741;0.127727212666;2
128;916.012857746;0.00377633300896;6
129;4.95339431832;0.726875784596;1
130;236.03642119;0.810648700658;3
131;3.85609785888;0.00664987182187;4
132;4.65391126124;0.243127005865;5
133;233.790150019;0.982224627824;3
134;1567.46365033;0.449313246659;5
135;920.67435506;0.633375052915;4
136;1567.9875586;0.672185247176;0
137;14.49516138;0.0059786632982;6
138;1567.8461555;0.00839422822229;2
139;219.892574965;0.0183238956092;4
140;643.001566758;0.00601768664865;6
141;6.62662960149;0.0167834296706;3
142;238.060290336;0.976345771783;1
143;917.842127828;0.00417391251017;3
144;235.849954939;0.548304906599;4
145;4.97671626049;0.00936026874202;4
146;916.946545744;0.844531819475;3
147;15.4350372429;0.982224627824;2
148;5.48733968078;0.832504701983;2
149;1567.61243426;0.00555946052312;4
150;234.736201118;0.776133905502;5
151;1045.95463115;0.507545126211;3
152;1567.6676485;0.00331906778613;7
153;3.78335570855;0.442952105035;4
154;1042.52331301;0.982224627824;5
155;916.869964244;0.498701657467;3
156;641.920819064;0.574907090989;3
157;920.320410132;0.0229586142888;5
158;922.755383641;0.97718385064;3
159;3.23320057531;0.347539195762;2
160;641.482077483;0.87697471624;3
161;1046.23127153;0.983740651037;1
162;1564.82603718;0.00584597615657;3
163;1043.52610272;0.00266076474923;6
164;3.47077341849;0.00555946052312;6
165;1044.3503044;0.253307493672;5
166;235.175388132;0.00420848241463;4
167;216.353927224;0.711601850722;4
168;1570.3862167;0.516311294711;4
169;920.444510766;0.440179596929;5
170;12.5892189231;0.979040979076;4
171;920.350078399;0.177501232086;5
172;14.3126742628;0.047397976738;4
173;958.282999223;0.00136132436689;8
174;1565.53188008;0.00406546139005;5
175;920.515601898;0.825581529309;3
176;16.3537316066;0.394636972084;0
177;1042.9832532;0.414815039664;3
178;1.87781507562;0.0028164580476;6
179;233.057410315;0.426528520225;4
180;1565.72001326;0.560605938677;3
181;3.90549936822;0.00555946052312;4
182;920.512402123;0.784724703711;3
183;1043.38187947;0.00548165448579;5
184;9.03335118933;0.844531819475;4
185;20.5768475185;0.931551551919;4
186;4.36045352683;0.0104715009038;5
187;961.28307147;0.877871696641;2
188;1.01980040848;0.0111712012427;2
189;921.817403833;0.523968711022;4
190;916.403940631;0.0167834296706;2
191;7.06189886695;0.391842745397;4
192;218.245525733;0.328100746373;6
193;960.878084723;0.936857633166;1
194;1565.87194275;0.986924299785;3
195;20.5817903901;0.699300818645;4
196;19.3877302808;0.00635528517944;4
197;22.7282705764;0.0377651191767;5
198;1.26942690106;0.00360500780045;6
199;4.04443912084;0.00271799987359;6
200;924.953070056;0.880259433202;2
201;641.534292317;0.832504701983;5
202;641.709344841;0.180088324793;3
203;2.64513312408;0.0109215555436;3
204;20.3658499231;0.0192609113665;2
205;921.15656583;0.92935331826;1
206;1041.39700819;0.0265659814975;4
207;4.7915171855;0.0104715009038;6
208;23.1865765539;0.19253494809;3
209;1565.2050755;0.0111213556173;3
210;4.93531438342;0.00470518240062;6
211;1567.50202655;0.00584597615657;4
212;20.5562994638;0.931551551919;3
213;794.833405541;0.87697471624;2
214;236.142285647;0.973886500151;2
215;5.54189358889;0.00470518240062;5
216;3.39794713008;0.0474478223634;3
217;960.784384273;0.125082822906;3
218;23.4114805175;0.908356396756;2
219;958.469477699;0.180788025132;2
220;217.584348626;0.970437547341;2
221;1041.72986342;0.00346668398432;4
222;4.35711000711;0.928064698529;5
223;22.9148378892;0.900473076046;3
224;795.973495069;0.876103002893;3
225;5.26865434287;0.918210547642;4
226;1567.63593513;0.0221809085169;4
227;235.332990137;0.0285910351506;6
228;16.9664473901;0.125916280166;5
229;958.697216159;0.911540045504;5
230;4.86580829736;0.442952105035;3
231;216.03031385;0.0108717099182;2
232;958.4589287;0.054850162429;3
233;23.4006094016;0.254244509429;3
234;922.864718293;0.855371385451;4
235;219.824158324;0.0183238956092;3
236;18.3324626303;0.0221809085169;3
237;957.878474064;0.00668942119871;6
238;223.271972316;0.995210442012;1
239;237.987115009;0.832504701983;2
240;960.520524788;0.177501232086;5
241;958.741233589;0.869116662585;4
242;14.8418884907;0.0104216552783;5
243;235.915721228;0.00909414388119;5
244;792.401166867;0.240628703306;5
245;17.156928153;0.984233358582;2
246;2.96186976104;0.00694947136754;5
247;918.785834454;0.942656421957;3
248;217.366970965;0.595979813654;2
249;790.607498058;0.979040979076;3
250;14.5662395381;0.427969123207;2
251;21.4499553011;0.913776179743;2
252;21.2255619236;0.942694322537;3
253;643.211670165;0.130070561792;5
254;21.3743589767;0.911312642022;4
255;957.943066621;0.00778959579889;5
256;789.564072179;0.00703132561143;6
257;14.3238939895;0.00566043697484;6
258;641.331672899;0.405058887398;4
259;4.7444239909;0.991126998113;1
260;20.2572492003;0.0127773346852;5
261;960.880242158;0.402992293111;4
262;2.98265715766;0.0400147016705;2
263;5.177913782;0.728025435533;4
264;1046.22441266;0.853627958755;1
265;1568.4146794;0.984877668447;2
266;1567.66646538;0.0167626088076;5
267;922.468539713;0.437372697039;5
268;918.160416035;0.412793675379;2
269;17.0955553609;0.52188268002;3
270;6.98138794885;0.325570540992;4
271;6.33648212772;0.0117751861527;4
272;218.441375027;0.418422406872;3
273;5.97655258071;0.0111712012427;2
274;234.638457987;0.437372697039;3
275;924.267060354;0.0303204642661;4
276;13.7561658275;0.00318447766314;6
277;3.89453453108;0.0120248318518;1
278;1567.52048357;0.633375052915;3
279;641.854880983;0.620488855602;4
280;218.964896722;0.973886500151;2
281;1044.08757909;0.908356396756;4
282;7.94504463926;0.50213797675;2
283;2.66871180779;0.00936026874202;4
284;916.949633731;0.364624239015;3
285;232.687158664;0.00160285933642;8
286;792.10545695;0.028008966911;5
287;920.668904319;0.26169669512;2
288;220.567183653;0.479756098151;3
289;1568.99467138;0.178920107457;5
290;222.750646722;0.985938884697;3
291;6.4400190147;0.00881738904254;3
292;958.093941848;0.437535207169;5
293;12.2044716258;0.00484966107508;3
294;6.52434253352;0.437065262487;2
295;3.26165512958;0.0193107569919;5
296;639.703915704;0.728025435533;3
297;963.025680918;0.942656421957;2
298;1048.12131598;0.86446752473;1
299;2.69897691141;0.0474478223634;3
300;3.09254508629;0.0474478223634;3
301;792.50804003;0.0311754455824;4
302;16.8546960244;0.127727212666;4
303;1044.06967542;0.894295281452;2
304;922.513678737;0.819997510473;5
305;646.067169414;0.068151767042;3
306;18.4114963328;0.796856912421;2
307;916.174864942;0.0029077722207;5
308;793.058598989;0.746975725699;4
309;3.73767607749;0.00831923987764;3
310;218.045697091;0.331084236838;3
311;641.635481768;0.00484966107508;6
312;6.60825437694;0.182378871425;2
313;922.558177676;0.00250911465379;7
314;640.834293605;0.0120776343463;3
315;3.26004734646;0.465616652074;3
316;795.137571552;0.368060558298;4
317;236.141842786;0.995218364749;2
318;962.304012886;0.0183238956092;4
319;21.0988143669;0.995182543142;3
320;14.4839535405;0.0255355334216;6
321;962.616434071;0.832504701983;2
322;233.331839126;0.127477566967;4
323;1042.97635917;0.239155525036;4
324;795.797554064;0.188927580881;3
325;5.30395849711;0.397142444895;4
326;22.4165917993;0.807696478396;3
327;1567.04849554;0.779570224785;1
328;217.849952755;0.848928286794;2
329;1565.61987526;0.0312164097202;5
330;1048.13225058;0.97718385064;3
331;1.64681774753;0.33069096702;1
332;1043.18111293;0.480867330313;2
333;17.7004366027;0.00340262815223;6
334;16.1453031323;0.0145694128405;3
335;0.539408261439;0.00211492319459;7
336;1043.04386736;0.436496406125;6
337;639.512675136;0.913510875681;5
338;7.39685686555;0.908356396756;2
339;4.74822354228;0.874688047893;4
340;6.76410387511;0.929498758452;3
341;641.912704055;0.916959828491;3
342;217.945665369;0.390002253405;4
343;792.2032307;0.054850162429;5
344;14.780181458;0.885691849717;2
345;13.8720277519;0.0183238956092;5
346;2.70496184897;0.00300623039471;4
347;916.708628588;0.00303602459171;7
348;919.76449276;0.01018433986;2
349;925.32526786;0.970437547341;2
350;237.239935566;0.0436261932815;4
351;1042.45506031;0.86446752473;1
352;921.614639945;0.856815630507;2
353;216.370740207;0.633375052915;4
354;22.1485894302;0.00856606788406;1
355;793.031651301;0.984233358582;3
356;1043.83025376;0.560605938677;3
357;917.117949222;0.968315114842;3
358;2.40771200397;0.00266076474923;6
359;1564.96756784;0.00417391251017;6
360;5.90039471829;0.132112285647;3
361;22.8401837155;0.509800706055;3
362;7.77085316723;0.424759826476;2
363;5.60949844978;0.032612361605;3
364;924.256825801;0.0143681809779;3
365;918.37102074;0.0300072282463;3
366;11.803222876;0.00837340735926;4
367;17.6458597057;0.00334336108818;7
368;7.3110207856;0.91563330818;2
369;926.105022457;0.610533636502;1
370;14.601864493;0.0229586142888;2
371;3.72551258164;0.00930328356771;5
372;4.22716767974;0.430027401012;4
373;1567.55426041;0.0028164580476;6
374;6.2471188086;0.00148790317814;8
375;220.129279223;0.936857633166;1
376;2.20324148474;0.00831642218495;6
377;642.156362856;0.965737875379;3
378;4.99739777892;0.904490537562;3
379;218.078795118;0.00695720831834;5
380;1043.75614271;0.00856606788406;3
381;957.871613743;0.00455384391556;5
382;5.6418834609;0.272748717239;5
383;238.385044481;0.449077164285;1
384;1043.78288897;0.436895486158;6
385;215.444630388;0.0029077722207;6
386;1569.49395157;0.494604830286;2
387;235.477915749;0.180538379433;4
388;1568.02493056;0.87697471624;4
389;3.49432758037;0.00930328356771;4
390;4.78030529069;0.00346668398432;5
391;20.6501739471;0.01018433986;5
392;1043.94279368;0.560605938677;4
393;14.1197370655;0.00266076474923;6
394;2.54449570395;0.00544057238395;7
395;1568.38931507;0.599694070527;5
396;218.275371138;0.0102347202141;3
397;1044.19795001;0.862387015816;2
398;20.8638360773;0.856967232829;2
399;218.891522703;0.913510875681;3
400;641.882139676;0.86446752473;4
401;17.0065823267;0.414227488147;4
402;218.164806054;0.485562789618;3
403;20.8969949282;0.054850162429;2
404;958.067040673;0.00484966107508;6
405;15.314660135;0.462605346148;2
406;9.24472435293;0.825581529309;3
407;1568.01210155;0.853627958755;2
408;221.705069469;0.510739909402;2
409;220.499276185;0.975364622784;2
410;963.298255313;0.931551551919;2
411;12.2353733729;0.00592167812389;2
412;1.85162789677;0.00513878945617;4
413;218.117805284;0.401998822062;5
414;1045.48027555;0.00786636754514;3
415;1568.71421331;0.623040828011;2
416;792.851253275;0.442952105035;2
417;1565.4884226;0.00366638135679;5
418;959.560755113;0.00309167269713;6
419;1041.06096907;0.00598972085979;6
420;917.032987834;0.514061712217;4
421;1.18285302962;0.0022208429185;7
422;1568.37955979;0.803674993877;2
423;20.4667631877;0.426695641193;4
424;2.16285864885;0.937122937228;3
425;918.55507396;0.0448426890048;6
426;220.459934355;0.574907090989;3
427;1041.66844614;0.00948463952103;4
428;6.65389142432;0.853627958755;4
429;6.55391043892;0.812783766683;2
430;2.22390678555;0.427969123207;4
431;21.2582132135;0.569980015546;2
432;641.153429996;0.915254302376;5
433;6.81957247594;0.0163627586036;2
434;20.1549922756;0.130070561792;4
435;961.152534353;0.401998822062;3
436;235.296291781;0.0303204642661;4
437;1565.68751303;0.377950867026;4
438;922.650907901;0.92935331826;2
439;217.945615018;0.985938884697;3
440;17.1067531914;0.289833760491;4
441;1045.92348473;0.916959828491;0
442;958.182183244;0.334127286303;2
443;1.87820253728;0.0377651191767;4
444;0.636292574673;0.00206642447757;7
445;22.9833162966;0.183131374258;3
446;919.391196654;0.872919354145;2
447;961.315933823;0.250912749611;6
448;791.641159232;0.931703154241;4
449;5.90134750001;0.87697471624;3
450;23.0601154392;0.0109664021845;2
451;1567.62748227;0.0113251315129;4
452;1041.15676947;0.00677595624639;5
453;6.31828665258;0.931551551919;4
454;235.38699505;0.0143681809779;5
455;220.576156491;0.942656421957;2
456;920.415197567;0.495557504407;5
457;794.793996875;0.569980015546;1
458;1.80031173439;0.00548165448579;4
459;794.265856342;0.50213797675;3
460;638.68886022;0.00461393614827;5
461;3.45041190593;0.00447603787823;6
462;1.9944871916;0.00386308174184;5
463;642.027037888;0.815967415431;2
464;958.142793484;0.0449204950421;5
465;4.92092453361;0.548304906599;2
466;237.14705465;0.470998534482;3
467;239.922445695;0.414815039664;1
468;960.860638585;0.900473076046;3
469;962.511519496;0.437372697039;4
470;0.775437462252;0.00340531042798;5
471;790.533223954;0.418422406872;2
472;2.8170216535;0.0068329414207;4
473;12.2044128484;0.483910379778;3
474;1045.78723127;0.869116662585;1
475;17.8239902589;0.0448426890048;5
476;1045.06207137;0.0377651191767;3
477;4.44158318129;0.0193107569919;4
478;14.4452950676;0.985938884697;3
479;5.86645841113;0.631606359167;1
480;236.068696284;0.803674993877;1
481;220.871977477;0.020164387601;2
482;1566.32132074;0.832504701983;4
483;960.536458124;0.425405694246;6
484;22.243141264;0.350975515046;4
485;237.662981094;0.020164387601;3
486;645.883227181;0.891111632704;4
487;1566.88845412;0.0120776343463;4
488;641.708130093;0.985938884697;4
489;960.934057896;0.855371385451;2
490;791.495488963;0.507545126211;3
491;218.575993307;0.127477566967;3
492;20.4134138148;0.0111213556173;6
493;792.221762571;0.0108717099182;3
494;238.35937341;0.872919354145;5
495;5.96392241714;0.86787857696;4
496;958.610658576;0.609956517274;4
497;5.88524867402;0.450042398678;5
498;5.97227252808;0.0135145503688;4
499;18.9229896029;0.812783766683;3
500;235.490411575;0.887965884537;3
501;917.069924149;0.242439635806;4
502;1567.89501184;0.809157944498;3
503;3.10172179194;0.00803694221899;4
504;1568.01394283;0.377950867026;3
505;14.2445641451;0.00527033214203;5
506;1565.17258272;0.00337725297569;5
507;2.66073833661;0.0290980690195;5
508;919.276099073;0.449077164285;4
509;14.9001622039;0.42381484158;3
510;924.768448287;0.414815039664;2
511;1565.19386766;0.00969292128693;3
512;221.435036744;0.99309782829;1
513;1568.47552674;0.940306585976;4
514;924.110447606;0.00496068311739;6
515;1567.80083377;0.442952105035;3
516;789.73313866;0.00948463952103;5
517;4.08788903598;0.731310152495;3
518;960.109196993;0.980519101709;2
519;4.99364687118;0.984077490171;2
520;21.0833517208;0.965737875379;3
521;14.7135492339;0.979306283138;3
522;235.122232525;0.00449761079573;4
523;922.043034329;0.421844125103;6
524;18.5951698639;0.0077112842827;7
525;790.16835318;0.00228075220425;7
526;12.2347598216;0.00149487926609;8
527;644.009483642;0.874397476778;3
528;918.434011509;0.945840070705;2
529;1044.28363313;0.747253663288;1
530;1.41212983453;0.0111213556173;4
531;921.50276716;0.217064646253;4
532;1044.74621383;0.945840070705;3
533;4.49750261079;0.0117751861527;4
534;218.092813493;0.493905129947;5
535;237.522870995;0.577029523488;1
536;14.1115094378;0.0448426890048;2
537;7.00949046249;0.99309782829;2
538;1043.77760208;0.941557305127;1
539;238.685047338;0.983740651037;1
540;20.7220626718;0.982755235949;3
541;11.8656975973;0.0125276889861;3
542;4.21495342246;0.0203699760162;3
543;218.521611017;0.649697569512;2
544;641.827701574;0.859616250448;3
545;7.2425225801;0.86787857696;4
546;920.016699597;0.0467106066798;3
547;1568.35145014;0.877871696641;4
548;1.97424656697;0.240571718131;3
549;794.414008338;0.832504701983;2
550;3.14926914996;0.928064698529;3
551;1566.0286884;0.924729447459;2
552;218.6671129;0.983740651037;2
553;235.297486918;0.984877668447;3
554;5.85850397428;0.874688047893;1
555;645.847358911;0.726610480534;2
556;919.921673661;0.00598972085979;5
557;4.87329912857;0.217064646253;3
558;3.77558286494;0.0265659814975;2
559;221.595653161;0.127477566967;5
560;215.987486613;0.0316255002222;4
561;218.284920065;0.904490537562;2
562;1569.85594685;0.816220085967;1
563;1567.62217897;0.00539040823343;6
564;921.808301842;0.982224627824;1
565;960.332202621;0.0068329414207;6
566;5.6251546148;0.0303204642661;3
567;641.012348134;0.485562789618;4
568;13.6468354919;0.00856774334343;4
569;16.969132606;0.776133905502;4
570;20.767521044;0.0108717099182;0
571;2.83204744014;0.0055386396601;4
572;4.34259099571;0.0362602189018;3
573;221.072280276;0.730059433344;3
574;2.26883230994;0.793142655548;3
575;794.867901503;0.577029523488;3
576;22.9207989621;0.380294216153;3
577;21.3315407313;0.525575370161;2
578;644.578385219;0.977070148899;2
579;958.669505875;0.825581529309;3
580;1043.76716933;0.0205643120004;5
581;233.391829749;0.43992995123;5
582;792.717493378;0.542919001188;3
583;1567.69779329;0.35322509754;2
584;916.820843777;0.0429289577018;4
585;1565.6098512;0.0120248318518;3
586;965.111953811;0.560605938677;3
587;1565.4411885;0.00675513538337;5
588;1565.06762073;0.00641227035375;5
589;235.298156977;0.0134647047434;4
590;4.76397772039;0.0118585713009;4
591;916.492669517;0.0449204950421;1
592;957.774083626;0.00275508449126;6
593;235.611809099;0.0209168904344;3
594;963.248170111;0.900473076046;3
595;923.804957893;0.844531819475;4
596;793.293996584;0.87697471624;5
597;1045.64853956;0.730059433344;3
598;917.432463074;0.904642139883;3
599;14.4507385641;0.237969107794;7
600;789.561973192;0.00327879480168;6
601;1048.06549695;0.891111632704;3
602;237.782871556;0.796856912421;2
603;1041.80152654;0.390939269162;4
604;958.854719565;0.985938884697;3
605;916.621287728;0.00783724484652;5
606;792.984405866;0.931703154241;3
607;6.83883905185;0.793142655548;3
608;919.738305336;0.0190052488663;5
609;639.75835802;0.911540045504;2
610;958.121865238;0.00714719251258;5
611;642.222647478;0.49331395361;5
612;789.597687032;0.00831642218495;3
613;1041.66773866;0.139474135624;2
614;793.120521625;0.937122937228;4
615;918.713470557;0.873412061689;4
616;925.408987573;0.97718385064;2
617;639.440915566;0.0483014529725;4
618;791.231964304;0.00592167812389;5
619;219.802023495;0.00874072108105;5
620;215.697349793;0.389552198765;5
621;14.6438356675;0.993096812555;3
622;646.45874841;0.977070148899;2
623;3.90859579516;0.0102138993511;4
624;4.61727746925;0.00786636754514;5
625;4.02613798865;0.339923492927;3
626;4.19403631255;0.427216620374;5
627;5.76362274147;0.832504701983;3
628;218.135675587;0.595979813654;4
629;919.248062206;0.984877668447;2
630;793.362111474;0.876103002893;1
631;793.294361502;0.977070148899;3
632;644.313157687;0.848928286794;3
633;792.485524228;0.904642139883;4
634;1043.8836383;0.496948179413;5
635;13.653881085;0.347539195762;5
636;1569.8753863;0.937085036648;2
637;1043.92937766;0.900473076046;1
638;14.4063978374;0.132112285647;3
639;16.1651331997;0.00740726295816;3
640;21.0238557832;0.919195962731;2
641;1042.91787783;0.0102347202141;4
642;641.417218267;0.00690022908922;4
643;923.239591009;0.988061317195;2
644;15.4293791025;0.98635579108;3
645;1567.79686503;0.0221809085169;3
646;641.480450129;0.00881738904254;5
647;233.309477224;0.180788025132;3
648;215.310782861;0.00205024271704;7
649;6.40682102028;0.452437142739;4
650;965.147400797;0.915254302376;4
651;790.384231271;0.558837244928;2
652;5.18694542837;0.0342184950474;2
653;1567.78027636;0.408266330207;2
654;1041.18576345;0.0109872230475;4
655;3.5860009916;0.0167056236333;3
656;1567.84065581;0.848928286794;3
657;1.1337984515;0.00450548502815;5
658;916.168826284;0.0167626088076;3
659;217.902981976;0.00733970663925;5
660;12.5140182398;0.877871696641;4
661;3.28645679417;0.00369956579306;6
662;1046.64561403;0.973886500151;2
663;1567.75092011;0.0303204642661;1
664;20.8175827786;0.876103002893;5
665;3.72315414128;0.185173098113;4
666;921.44500765;0.00655862556951;5
667;218.70209481;0.859616250448;4
668;791.207801617;0.0029077722207;5
669;920.973689366;0.825581529309;5
670;1568.30144068;0.816220085967;4
671;8.85670147905;0.0584575296377;5
672;22.4676061514;0.0377651191767;1
673;221.208366045;0.910061922871;1
674;792.777593186;0.726875784596;2
675;1567.67648726;0.0148190585396;2
676;792.390156346;0.411060556895;4
677;216.244568654;0.916959828491;4
678;5.87305262118;0.474127948801;3
679;218.45733926;0.577029523488;2
680;12.7368060691;0.849083912119;4
681;1.4519925255;0.0425439534685;6
682;14.000385558;0.0109664021845;5
683;1565.4877001;0.00664987182187;4
684;3.6204242186;0.43168338008;6
685;921.70327057;0.244782984933;4
686;1041.50834173;0.00279824303489;7
687;3.31986032041;0.00256230657521;6
688;17.3520060588;0.995218364749;2
689;1.89570212702;0.0022802667423;7
690;220.152620536;0.178997913494;5
691;1567.78489124;0.054850162429;4
692;791.471989043;0.0312164097202;4
693;235.285975942;0.0221809085169;1
694;642.645471794;0.983740651037;2
695;14.7706407595;0.0169569447917;5
696;218.193990983;0.711601850722;3
697;1568.46081048;0.844531819475;4
698;642.088314023;0.970437547341;2
699;643.733592293;0.50809517994;3
700;15.363537797;0.992794806581;0
701;235.385894408;0.00884917220116;5
702;922.847604397;0.334127286303;2
703;641.643259421;0.0277576457525;5
704;1043.89655105;0.474127948801;3
705;961.071175115;0.19253494809;3
706;4.22000579738;0.244782984933;2
707;789.737164115;0.0434264959091;6
708;919.066451151;0.0055386396601;6
709;236.201305624;0.896683018013;3
710;791.377442094;0.0117346451413;6
711;12.4047579365;0.0127773346852;4
712;790.668543811;0.969452132252;1
713;1570.11510626;0.910061922871;2
714;232.718766092;0.0029077722207;4
715;20.9675051991;0.916959828491;3
716;638.915608552;0.01018433986;4
717;12.8099721355;0.937085036648;2
718;1568.35985234;0.507545126211;4
719;960.828793502;0.832504701983;2
720;3.01780066423;0.398391454853;2
721;790.271854926;0.450042398678;5
722;4.74157474497;0.0127620475354;1
723;5.98508711636;0.0303627791111;5
724;1043.08637552;0.405975783576;4
725;24.9085277313;0.942656421957;2
726;218.171383022;0.0167834296706;6
727;922.316171462;0.397142444895;3
728;7.40018876349;0.0193107569919;4
729;217.718958555;0.374866453628;5
730;795.101690904;0.854461771523;2
731;1570.02109647;0.98635579108;1
732;219.856061189;0.50213797675;3
733;961.975655572;0.359732862914;1
734;5.07079690089;0.00675513538337;6
735;1567.73775363;0.183131374258;4
736;15.08069643;0.0209168904344;6
737;217.652625332;0.0228682785751;5
738;960.671331122;0.0318751459213;4
739;958.391429754;0.180538379433;3
740;2.440465697;0.00346668398432;6
741;234.553155048;0.328499826407;4
742;4.32452713304;0.146918790535;2
743;797.272079426;0.936857633166;1
744;916.276157717;0.00397603038143;3
745;235.600420755;0.517245360965;4
746;639.338757915;0.0129511408646;4
747;1041.39477931;0.877126318562;3
748;1565.93244231;0.940571890038;4
749;4.06865440886;0.0289258630886;5
750;2.51883216463;0.00429523114751;5
751;960.822688134;0.437372697039;2
752;639.572109057;0.746975725699;4
753;215.60415714;0.254244509429;4
754;644.41948137;0.919347565052;1
755;922.608564283;0.747253663288;2
756;920.567230532;0.0022802667423;7
757;918.965224917;0.054850162429;4
758;15.9173728799;0.0055332782718;4
759;961.088547694;0.923819833531;2
760;792.627841604;0.125859294991;3
761;1041.80835244;0.793142655548;3
762;11.5508226984;0.0029077722207;6
763;642.13049273;0.69580994225;1
764;792.97127816;0.577029523488;2
765;8.98208332043;0.746975725699;4
766;235.178658188;0.672185247176;3
767;235.586000966;0.919044360409;3
768;919.239922276;0.242439635806;3
769;794.512333806;0.877808529008;1
770;3.60531621715;0.180788025132;4
771;218.069816526;0.180788025132;6
772;643.434421062;0.877871696641;2
773;960.536693232;0.924729447459;3
774;2.79814959281;0.00573297564427;5
775;18.6315593043;0.968315114842;3
776;1570.43074057;0.931551551919;4
777;639.2161957;0.0318751459213;5
778;13.9250094253;0.980519101709;2
779;3.63754953703;0.0219312628178;4
780;790.487098887;0.747253663288;1
781;792.203019838;0.00461393614827;5
